Season,Team/Season,Team,Team ID,Team ID/Season,Conference,Conference/Season,Conference 5=> rec,Conference OR,Conference SRS,Conference Age,pre playoff odds,pre playoff odds rank,pre season odds,champion,champion share,make playoffs,top 3 conference,rk conference,overall record,over500 rec,over600 rec,20 =< wins,5 => rec,sum coach playoff games,sum coy shares,sum playoff games,sum champion,sum champion share,sum mvp shares,sum all defense,sum all nba,sum dpoy shares,sum smoy shares,sum mip shares,sum all stars,sum player L1Y cs,sum player L3Y cs,sum player L5Y cs,sum player L8Y cs,sum player L10Y cs,sum L3Y mvp shares ,sum L5Y  mvp shares,sum franchise L1Y cs,sum franchise L3Y cs,sum franchise L5Y cs,sum franchise L8Y cs,sum franchise L10Y cs,team_rating_custom,max_player_rating_custom,curr/past mvp or past fmvp,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp,PTS_opp,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Offense Four Factors|eFG%,Offense Four Factors|TOV%,Offense Four Factors|ORB%,Offense Four Factors|FT/FGA,Defense Four Factors|eFG%,Defense Four Factors|TOV%,Defense Four Factors|DRB%,Defense Four Factors|FT/FGA
2001,Toronto Raptors 2001,Toronto Raptors,12,12 2001,East,East 2001,0.482158723,0.460162602,-1.493333333,27.50666667,4500,13,3500,0,0.4,1,0,5,0.573170732,0.404255319,0.307692308,9,0.444444444,157,1.426,422,0,13.2,0.043,2,1,0.03,0.794,0.053,2,0.733333333,4.133333333,5.733333333,10.46666667,11.46666667,0.043,0.043,0,0,0,0,0,17.46274767,80.781715,0,37.2,85,0.437,5.2,14.2,0.369,31.9,70.8,0.451,18.1,24.2,0.747,13.6,30.8,44.5,24.4,7.3,6.3,13.2,21.3,97.6,36.7,82,0.447,4.6,12.7,0.363,32.1,69.3,0.463,17.4,23,0.754,11.3,30.6,41.9,20.7,6.8,5.4,14.1,21.9,95.4,29.9,47,35,48,34,2.26,-0.57,1.69,105.9,103.4,2.5,90.9,0.285,0.167,0.51,0.468,12.1,30.8,0.213,0.476,13.3,73.2,0.212
2001,Charlotte Hornets 2001,Charlotte Hornets,21,21 2001,East,East 2001,0.482158723,0.460162602,-1.493333333,27.50666667,4000,11,1800,0,0.4,1,0,6,0.56097561,0.434782609,0.384615385,4,0.466666667,4,0.059,354,2,11.26666667,0,2,2,0,0,0.274,3,1.533333333,4.133333333,7.4,9.666666667,10.86666667,0,0,0.066666667,0.333333333,0.333333333,0.666666667,0.666666667,17.92513333,48.5685,0,34.1,79.3,0.431,4.1,12,0.346,30,67.3,0.446,19.5,26.2,0.745,12.6,31.8,44.4,23.2,8.1,5.5,14.4,21.4,91.9,33.7,79.3,0.426,4.7,13.2,0.36,29,66.1,0.439,17.6,23.3,0.756,10.9,29.7,40.6,21.3,7.5,4.6,14.7,21.6,89.8,28.2,46,36,48,34,2.1,-0.65,1.45,101.8,99.5,2.3,89.4,0.33,0.151,0.506,0.457,13.7,29.8,0.246,0.456,14.1,74.5,0.222
2001,Houston Rockets 2001,Houston Rockets,31,31 2001,West,West 2001,0.504092244,0.542682927,1.603571429,27.86428571,999999,17,7500,0,0,0,0,9,0.548780488,0.461538462,0.323529412,5,0.407407407,90,0.364,260,3,10.6,2.61,9,12,1.969,0.058,0.035,12,0,2.733333333,5.266666667,9.066666667,9.066666667,0.003,0.297,0,0.2,1,3.4,3.4,24.22477308,63.77,1,35.9,79.2,0.453,6.1,17.2,0.357,29.7,62,0.48,19.3,25.4,0.758,11.2,30.8,42,19.7,7.2,4.4,14.7,20.2,97.2,36.8,82.1,0.449,4.4,12.4,0.354,32.5,69.7,0.465,16.9,22.7,0.744,12,29.5,41.6,21.2,7.4,4.9,13.3,21.6,94.9,26.7,45,37,48,34,2.29,0.42,2.71,106.7,104.2,2.5,90.4,0.321,0.217,0.538,0.492,14,27.5,0.244,0.475,12.6,71.9,0.206
2001,Seattle SuperSonics 2001,Seattle SuperSonics,35,35 2001,West,West 2001,0.504092244,0.542682927,1.603571429,27.86428571,999999,17,3500,0,0,0,0,10,0.536585366,0.442307692,0.441176471,5,0.652173913,49,0.092,331,0,12.06666667,2.225,10,16,1.329,0,0.619,19,1.533333333,3.6,6.8,10,10.86666667,0.572,0.8,0.133333333,0.4,1.666666667,2.533333333,2.933333333,17.3396875,61.522405,0,36.9,81.1,0.456,5.7,14.3,0.399,31.3,66.8,0.468,17.7,24.2,0.732,12.2,29.5,41.7,21.9,8,5,15.3,21.1,97.3,37.5,82.7,0.453,5.7,16.5,0.349,31.8,66.2,0.48,16.5,22.2,0.742,12.8,29.6,42.4,23.9,7.9,6.2,15,22.1,97.3,27.9,44,38,41,41,0.02,0.52,0.55,105.6,105.6,0,91.6,0.299,0.176,0.53,0.491,14.3,29.1,0.219,0.488,13.9,69.8,0.199
2001,Orlando Magic 2001,Orlando Magic,17,17 2001,East,East 2001,0.482158723,0.460162602,-1.493333333,27.50666667,5000,14,800,0,0.066666667,1,0,7,0.524390244,0.347826087,0.269230769,5,0.5,0,0.496,114,0,3.333333333,0.532,0,5,0.051,0.771,0.6,5,0,0.8,2,2.6,3.333333333,0.149,0.532,0,0.066666667,0.666666667,1.4,1.4,16.86737733,75.9815,0,36.7,83.8,0.438,6,16.4,0.364,30.8,67.4,0.456,18,25.2,0.714,13,29.9,42.9,22,8.2,5.9,15.2,25.3,97.5,34.5,79.3,0.435,4.5,12.9,0.346,30,66.3,0.453,23,31.3,0.735,12.9,31.8,44.8,21.9,8.5,5.4,17.2,23.7,96.5,26,43,39,44,38,0.99,-0.6,0.39,103.2,102.1,1.1,93.2,0.301,0.196,0.513,0.474,13.8,29.1,0.215,0.464,15.6,69.8,0.29
2001,Indiana Pacers 2001,Indiana Pacers,29,29 2001,East,East 2001,0.482158723,0.460162602,-1.493333333,27.50666667,7500,16,1000,0,0.066666667,1,0,8,0.5,0.326086957,0.333333333,4,0.52,0,0,599,1,24.86666667,0.004,2,3,0.032,0.12,0.761,5,7.6,14.8,16.73333333,22,23.4,0.004,0.004,0.866666667,2.133333333,2.266666667,3.666666667,3.8,12.508768,43.860015,0,34.5,78.4,0.44,4.8,14.1,0.342,29.7,64.3,0.461,18.8,24.5,0.766,11.2,31.6,42.9,21.5,6.9,5.9,15.2,23.5,92.6,34.5,81.5,0.423,4.6,13.7,0.336,29.9,67.8,0.441,19.2,25.3,0.758,12.7,30.4,43.1,20.7,7.2,4.7,13.6,23,92.8,27.7,41,41,40,42,-0.2,-0.57,-0.77,102,102.2,-0.2,89.4,0.312,0.18,0.519,0.471,14.5,27,0.239,0.452,12.8,71.4,0.235
2001,Denver Nuggets 2001,Denver Nuggets,1,1 2001,West,West 2001,0.504092244,0.542682927,1.603571429,27.86428571,999999,17,10000,0,0,0,0,11,0.487804878,0.410714286,0.352941176,2,0.666666667,12,0,114,0,3.533333333,0,0,1,0,0,0.3,1,0,1,1.866666667,2.666666667,3.533333333,0,0,0,0,0,0.4,0.4,11.93284615,39.542,0,36.3,83.9,0.433,6.2,17.6,0.355,30.1,66.3,0.454,17.7,24,0.737,12.7,31.5,44.2,24,6.7,6.6,13.9,22.2,96.6,37.6,84.3,0.446,5.1,14.2,0.356,32.5,70.1,0.464,18.8,25,0.753,12.3,32.2,44.6,24.9,7.2,6.1,13.1,21.4,99,27.9,40,42,34,48,-2.46,0.64,-1.83,103.7,106.3,-2.6,92.6,0.286,0.21,0.511,0.47,12.8,28.3,0.211,0.476,12.1,71.8,0.223
2001,Boston Celtics 2001,Boston Celtics,6,6 2001,East,East 2001,0.482158723,0.460162602,-1.493333333,27.50666667,999999,17,10000,0,0,0,0,9,0.43902439,0.288461538,0.269230769,4,0.5,13,0.075,83,3,4.133333333,0.005,0,0,0,0,0.158,2,0,1.066666667,3.6,4.066666667,4.133333333,0.005,0.005,0,0,0,0.133333333,0.866666667,9.199435,58.15,0,33.8,79.1,0.428,7.2,19.9,0.363,26.6,59.2,0.45,19.8,26.7,0.74,10.9,28.9,39.8,20.8,9.4,4.1,15.7,23.8,94.6,35.8,78,0.459,5.2,14.3,0.368,30.5,63.7,0.48,19.9,26.6,0.75,10.8,32.3,43.1,23,7.9,5.4,17.1,23.2,96.8,25.9,36,46,35,47,-2.13,-0.26,-2.4,101.4,103.7,-2.3,92.6,0.338,0.252,0.521,0.473,14.7,25.3,0.25,0.493,16,72.7,0.256
2001,Detroit Pistons 2001,Detroit Pistons,28,28 2001,East,East 2001,0.482158723,0.460162602,-1.493333333,27.50666667,999999,17,6000,0,0,0,0,10,0.390243902,0.254901961,0.115384615,5,0.444444444,3,0,141,3,6.066666667,0,0,0,0.008,0.026,0.728,2,0.666666667,2,4.6,5.6,6.066666667,0,0,0,0.133333333,0.266666667,0.266666667,0.866666667,11.25904167,69.544,0,35.6,83.9,0.424,4.7,13.6,0.35,30.9,70.3,0.439,19.6,27.2,0.721,13.5,32,45.5,19.9,7.5,5.5,15.9,23.8,95.6,36.3,83.5,0.434,5.2,15,0.348,31.1,68.5,0.453,19.5,26.5,0.736,12.3,32.6,44.9,22.7,8.2,4.8,15.5,25.1,97.3,27.1,32,50,36,46,-1.7,-0.39,-2.08,100,101.8,-1.8,94.7,0.325,0.162,0.498,0.453,14.2,29.3,0.234,0.466,14,72.2,0.233
2001,Los Angeles Clippers 2001,Los Angeles Clippers,25,25 2001,West,West 2001,0.504092244,0.542682927,1.603571429,27.86428571,999999,17,35000,0,0,0,0,12,0.37804878,0.285714286,0.235294118,4,0.434782609,5,0,42,0,1.466666667,0,0,0,0,0,0,0,0,0.733333333,1.4,1.466666667,1.466666667,0,0,0,0,0,0.133333333,0.266666667,10.40315385,42.84,0,35.3,78.9,0.448,4.4,13,0.339,30.9,65.9,0.469,17.4,25.1,0.693,11.7,31.2,42.9,19.3,6,6.3,15.8,21.6,92.5,36.5,82.9,0.44,4.3,13.1,0.329,32.2,69.8,0.461,18,24.2,0.743,12.7,29.7,42.5,21.8,7.8,5,12.7,21.9,95.3,24.3,31,51,32,50,-2.89,0.66,-2.23,101.3,104.5,-3.2,89.6,0.319,0.164,0.514,0.476,14.9,28.3,0.221,0.466,12,71.1,0.217
2001,Cleveland Cavaliers 2001,Cleveland Cavaliers,15,15 2001,East,East 2001,0.482158723,0.460162602,-1.493333333,27.50666667,999999,17,10000,0,0,0,0,11,0.365853659,0.25,0.269230769,2,0.461538462,0,0,129,0,3.6,0,0,0,0,0.089,0.027,1,0.533333333,1.533333333,2,3.533333333,3.6,0,0,0,0.066666667,0.066666667,0.333333333,0.933333333,4.0943,31.74,0,35.2,79.7,0.442,2.7,8,0.334,32.6,71.6,0.455,19,24.9,0.765,12.4,29.8,42.1,20.8,7.8,5.3,16.5,23.2,92.2,35.7,80.3,0.445,5.1,14.1,0.365,30.5,66.2,0.462,19.9,25.9,0.768,12.1,29.3,41.3,22.9,8.5,6.6,15,22.1,96.5,26.9,30,52,28,54,-4.24,-0.23,-4.48,100.3,104.9,-4.6,91.2,0.312,0.101,0.509,0.459,15.4,29.7,0.239,0.477,14.1,71.1,0.248
2001,New Jersey Nets 2001,New Jersey Nets,10,10 2001,East,East 2001,0.482158723,0.460162602,-1.493333333,27.50666667,999999,17,7500,0,0,0,0,12,0.317073171,0.254901961,0.153846154,4,0.428571429,0,0,102,0,3.066666667,0,0,1,0.017,0.01,0.082,0,0,0.666666667,1.066666667,2,2.4,0,0,0,0,0,0.2,0.266666667,2.6355,45.754,0,33.9,79.9,0.425,4.4,13.2,0.333,29.5,66.7,0.443,19.9,26.2,0.759,11.1,28.5,39.6,19.5,7.9,5,14.7,24.2,92.1,35.8,78.7,0.455,5.2,14.5,0.36,30.6,64.2,0.477,20.3,27.2,0.746,12.2,32,44.2,22.4,7.5,6.4,15.9,22,97.1,27.5,26,56,26,56,-5.05,-0.25,-5.3,100,105.5,-5.5,91.8,0.328,0.165,0.504,0.452,13.9,25.7,0.249,0.488,14.9,70,0.258
2001,Atlanta Hawks 2001,Atlanta Hawks,22,22 2001,East,East 2001,0.482158723,0.460162602,-1.493333333,27.50666667,999999,17,15000,0,0,0,0,13,0.304878049,0.24,0.166666667,2,0.5,0,0,90,0,3.466666667,0,0,0,0,0,0.284,0,0.333333333,1,2.133333333,2.6,3.466666667,0,0,0,0.266666667,0.8,1.133333333,1.266666667,-1.242083333,31.45,0,35.1,81.3,0.431,4.1,11.4,0.357,31,69.9,0.443,16.8,22.1,0.759,12.5,30.4,42.9,19,7.7,4.7,16.7,22.7,91,35.6,80.6,0.442,4.8,13.2,0.367,30.8,67.4,0.457,20.1,26.3,0.765,12.5,30.9,43.5,21.2,8.5,6.3,14.8,20.7,96.2,26.1,25,57,26,56,-5.21,-0.34,-5.55,98.7,104.3,-5.6,91.9,0.272,0.14,0.5,0.456,15.5,28.9,0.206,0.472,13.8,70.8,0.249
2001,Vancouver Grizzlies 2001,Vancouver Grizzlies,7,7 2001,West,West 2001,0.504092244,0.542682927,1.603571429,27.86428571,999999,17,35000,0,0,0,0,13,0.280487805,0.160714286,0.147058824,2,0.15,0,0,93,0,2.266666667,0,0,0,0,0.009,0.678,0,0,0.533333333,1.466666667,2.2,2.266666667,0,0,0,0,0,0,0,3.388961538,36.37,0,35,79.7,0.439,4,11.5,0.343,31,68.2,0.455,17.8,23.1,0.77,10.9,29.6,40.5,23.2,7.1,4.4,15.7,21.1,91.7,38.3,82.8,0.463,4.7,13.1,0.362,33.6,69.7,0.482,16.1,21.9,0.732,12.8,30.9,43.7,23.6,8.7,5.8,14.8,21.6,97.5,26.2,23,59,25,57,-5.73,0.79,-4.94,99.6,105.8,-6.2,91.7,0.289,0.145,0.51,0.464,14.9,26.1,0.223,0.491,13.8,69.8,0.194
2001,Washington Wizards 2001,Washington Wizards,19,19 2001,East,East 2001,0.482158723,0.460162602,-1.493333333,27.50666667,999999,17,20000,0,0,0,0,14,0.231707317,0.115384615,0.076923077,1,0.291666667,0,0,42,1,2.133333333,0.009,0,5,0,0,0.029,5,0,1,1.133333333,1.133333333,1.733333333,0.003,0.009,0,0,0,0,0,-1.5378955,13.310545,0,34.5,78.7,0.439,3.4,10.3,0.324,31.2,68.4,0.456,20.8,27.4,0.759,12.4,28.9,41.3,20.1,7.7,4.7,17,23.3,93.2,37.8,80.4,0.47,5.3,13.3,0.396,32.5,67.1,0.485,19,25.5,0.747,11.4,29.4,40.7,23.2,8.4,6.2,15,24.1,99.9,27,19,63,23,59,-6.67,-0.08,-6.75,100.6,107.8,-7.2,92.7,0.348,0.131,0.514,0.46,15.7,29.7,0.264,0.503,14.1,71.8,0.236
2001,Golden State Warriors 2001,Golden State Warriors,8,8 2001,West,West 2001,0.504092244,0.542682927,1.603571429,27.86428571,999999,17,35000,0,0,0,0,14,0.207317073,0.160714286,0.117647059,3,0.388888889,12,0.191,234,0,8.866666667,0.089,6,4,0.221,0,0.248,5,1.133333333,4.4,7.066666667,7.933333333,8.333333333,0,0,0,0,0,0,0.333333333,-2.330097188,32.63,0,35.8,87.5,0.409,3.4,11.8,0.293,32.4,75.7,0.427,17.4,24.7,0.706,16.4,29.1,45.5,21.8,9,5,15.9,21.1,92.5,38.8,82.2,0.472,5.4,14.1,0.379,33.4,68.1,0.491,18.6,24.5,0.76,12.7,32.8,45.5,24.9,8.8,6,16.4,21.5,101.5,26.6,17,65,17,65,-9.05,0.94,-8.11,97.8,107.4,-9.6,94.1,0.282,0.134,0.47,0.429,13.9,33.3,0.199,0.504,15,69.7,0.227
2001,Chicago Bulls 2001,Chicago Bulls,9,9 2001,East,East 2001,0.482158723,0.460162602,-1.493333333,27.50666667,999999,17,7500,0,0,0,0,15,0.182926829,0.115384615,0.115384615,0,0.315789474,0,0,11,0,1.4,0,0,0,0,0,0,0,0.066666667,1.4,1.4,1.4,1.4,0,0,0,1,3,4.733333333,6.733333333,-7.72028125,22.97,0,33.2,78.2,0.424,4,11.6,0.346,29.2,66.6,0.438,17.2,23.3,0.739,11.3,27.6,38.9,22.1,8.2,4.6,15.8,23.2,87.6,36.4,77.2,0.472,4.2,11.9,0.356,32.2,65.3,0.493,19.6,26.9,0.73,11.7,31.1,42.8,23.6,7.7,5.2,14.8,21.4,96.7,23.2,15,67,16,66,-9.1,0.01,-9.09,97.2,107.3,-10.1,89.3,0.298,0.148,0.495,0.45,15.1,26.6,0.22,0.499,14.3,70.3,0.254
2000,Los Angeles Lakers 2000,Los Angeles Lakers,11,11 2000,West,West 2000,0.51112044,0.514808362,0.803571429,27.66428571,-125,1,400,1,1,1,1,1,0.817073171,0.782608696,0.730769231,13,0.714285714,152,1.14,675,10,26.33333333,1.421,1,9,0.009,0.267,0.129,10,1.6,7.666666667,14.06666667,17.33333333,20.2,0.472,1.104,0.2,0.933333333,1.333333333,1.533333333,2.6,36.54168607,106.40949,1,38.3,83.4,0.459,4.2,12.8,0.329,34.1,70.6,0.482,20.1,28.9,0.696,13.6,33.4,47,23.4,7.5,6.5,13.9,22.5,100.8,34.6,83.2,0.416,4.5,13.9,0.326,30.1,69.3,0.434,18.5,24.9,0.742,12.3,30.9,43.1,19.5,7.6,4.2,14.6,25.6,92.3,29.2,67,15,64,18,8.55,-0.14,8.41,107.3,98.2,9.1,93.3,0.346,0.153,0.525,0.484,12.7,30.6,0.241,0.443,13.4,73.1,0.222
2000,Portland Trail Blazers 2000,Portland Trail Blazers,30,30 2000,West,West 2000,0.51112044,0.514808362,0.803571429,27.66428571,500,2,350,0,0.666666667,1,1,2,0.719512195,0.695652174,0.538461538,10,0.620689655,40,0.438,620,6,22.33333333,0.722,9,8,0.495,1.394,0.183,11,3.533333333,7.533333333,12,18.13333333,20.4,0.023,0.302,0.466666667,0.6,0.733333333,1.733333333,3.133333333,31.43132929,52.330505,0,36.8,78.4,0.47,5,13.8,0.361,31.9,64.7,0.493,18.8,24.7,0.76,11.8,31.2,43,23.5,7.7,4.8,15.2,22.7,97.5,34.5,80,0.431,4.8,14.6,0.33,29.6,65.4,0.453,17.3,24.2,0.716,11.9,27.1,39,20.8,8,4.3,14.5,22.8,91,29.6,59,23,59,23,6.4,-0.04,6.36,107.9,100.8,7.1,89.9,0.316,0.175,0.546,0.501,14.5,30.3,0.24,0.461,13.8,72.4,0.217
2000,Indiana Pacers 2000,Indiana Pacers,29,29 2000,East,East 2000,0.485225306,0.486178862,-0.756,27.9,700,3,1000,0,0.866666667,1,1,1,0.682926829,0.595744681,0.6,8,0.65,29,0.431,713,1,27.4,0.096,2,7,0.032,0.077,0.518,10,6,12,18.06666667,23.26666667,25,0.005,0.005,0.6,1.266666667,2.066666667,2.8,2.933333333,26.13492714,53.48901,0,37.2,81,0.459,7.1,18.1,0.392,30,62.8,0.478,19.9,24.5,0.811,10.3,31.9,42.1,22.6,6.8,5.1,14.1,21.8,101.3,38,85.1,0.446,4,12.3,0.327,34,72.9,0.466,16.8,22.2,0.755,12.7,31,43.7,21.2,7.4,3.9,13.7,23.3,96.7,30.4,56,26,54,28,4.6,-0.45,4.15,108.5,103.6,4.9,93.1,0.302,0.224,0.552,0.503,13.3,24.9,0.245,0.469,12.6,71.5,0.197
2000,Utah Jazz 2000,Utah Jazz,20,20 2000,West,West 2000,0.51112044,0.514808362,0.803571429,27.66428571,1000,5,800,0,0.266666667,1,1,3,0.670731707,0.543478261,0.461538462,8,0.541666667,134,0.659,766,0,29.93333333,4.184,9,23,0.033,0.038,0.292,20,2.666666667,15.66666667,21.06666667,25.46666667,27.2,2.291,2.929,0.333333333,2.066666667,2.866666667,4.133333333,4.533333333,28.26391,82.89411,1,36.1,77.8,0.464,4,10.4,0.385,32.1,67.4,0.476,20.3,26.2,0.773,11.4,29.6,41,24.9,7.7,5.4,14.9,24.5,96.5,33.9,76.1,0.446,4.7,13.4,0.354,29.2,62.7,0.465,19.5,26.1,0.746,10.8,27.3,38.1,19.8,7.2,5,15.5,24.7,92,31.5,55,27,54,28,4.46,0.05,4.52,107.3,102.3,5,89.6,0.337,0.134,0.54,0.49,14.3,29.5,0.26,0.477,15,73.2,0.256
2000,San Antonio Spurs 2000,San Antonio Spurs,24,24 2000,West,West 2000,0.51112044,0.514808362,0.803571429,27.66428571,1200,7,500,0,0.066666667,1,0,4,0.646341463,0.47826087,0.461538462,15,0.5,26,0.034,789,15,31.86666667,3.898,10,10,1.342,0.046,0.17,13,10.13333333,14.86666667,20.86666667,26.8,31,0.791,2.157,1,1.266666667,2.2,2.6,3.066666667,30.17257071,74.207775,1,36,78,0.462,4,10.8,0.374,32,67.2,0.476,20.1,27,0.746,11.3,32.5,43.8,22.2,7.5,6.7,15,20.9,96.2,35.2,82.7,0.425,4.3,12.6,0.343,30.8,70.1,0.44,15.6,21,0.739,12,29.4,41.4,20.3,7.9,5.2,14.4,23.1,90.2,30.9,53,29,58,24,5.94,-0.02,5.92,105,98.6,6.4,90.8,0.346,0.138,0.535,0.488,14.3,27.8,0.258,0.451,13.5,73,0.188
2000,Phoenix Suns 2000,Phoenix Suns,4,4 2000,West,West 2000,0.51112044,0.514808362,0.803571429,27.66428571,3000,11,1500,0,0.266666667,1,0,4,0.646341463,0.52173913,0.346153846,9,0.44,12,0.077,510,3,18.73333333,0.552,1,9,0.008,0.908,1.277,11,0.266666667,5.133333333,8.6,14.73333333,17.46666667,0.142,0.49,0,0.2,0.666666667,2.2,2.866666667,27.16916235,54.2805,0,37.7,82.6,0.457,5.6,15.2,0.368,32.1,67.4,0.477,17.9,23.6,0.759,12.5,31.2,43.7,25.6,9.1,5.3,16.7,24.1,98.9,34.5,81.3,0.424,4.9,14,0.352,29.5,67.3,0.439,19.9,26.9,0.739,13.1,30.1,43.1,20.7,8.9,5.2,17.3,21.9,93.7,28.6,53,29,56,26,5.22,0.02,5.24,104.6,99,5.6,94,0.286,0.184,0.532,0.491,15.2,29.3,0.217,0.454,15.7,70.5,0.245
2000,Miami Heat 2000,Miami Heat,13,13 2000,East,East 2000,0.485225306,0.486178862,-0.756,27.9,800,4,800,0,0.4,1,1,2,0.634146341,0.574468085,0.55,7,0.652173913,242,2.285,362,1,11.73333333,1,5,6,0.783,0.583,0.214,11,1.333333333,6.266666667,6.8,10.2,11.2,0.927,0.932,0.133333333,0.8,0.8,0.933333333,0.933333333,21.1949375,63.84732,0,36.3,78.8,0.46,5.4,14.7,0.371,30.8,64.1,0.481,16.4,22.3,0.736,11.2,31.9,43.2,23.5,7.1,6.4,15,23.7,94.4,33.9,80.4,0.422,5,13.8,0.361,29,66.6,0.434,18.4,24.7,0.748,11.9,28.5,40.4,19.3,7.6,4.4,14,21.9,91.3,29.2,52,30,50,32,3.11,-0.36,2.75,104.5,101,3.5,89.7,0.283,0.186,0.533,0.495,14.5,28.2,0.208,0.453,13.3,72.9,0.229
2000,New York Knicks 2000,New York Knicks,18,18 2000,East,East 2000,0.485225306,0.486178862,-0.756,27.9,1000,5,800,0,0.6,1,1,3,0.609756098,0.583333333,0.4,2,0.608695652,48,0.009,528,0,20.66666667,1.424,4,9,0.114,0,0.417,14,8,12.73333333,14.8,18,19.4,0.05,0.269,0.8,1.466666667,2.133333333,4.066666667,4.333333333,18.52036571,46.671,0,35.3,77.7,0.455,4.3,11.4,0.375,31,66.3,0.468,17.2,22,0.781,9.8,30.7,40.5,19.4,6.3,4.3,14.6,24.2,92.1,33.1,78,0.424,4.9,14.6,0.338,28.1,63.4,0.444,19.6,26.3,0.747,11.3,29.8,41.1,19.6,7.4,4.3,14.2,21.9,90.7,29.5,50,32,46,36,1.46,-0.16,1.3,102.5,100.9,1.6,89.2,0.283,0.147,0.527,0.482,14.4,24.7,0.221,0.455,13.6,73.1,0.251
2000,Minnesota Timberwolves 2000,Minnesota Timberwolves,27,27 2000,West,West 2000,0.51112044,0.514808362,0.803571429,27.66428571,1500,8,4000,0,0.066666667,1,0,6,0.609756098,0.52173913,0.423076923,10,0.64516129,12,0.009,162,0,4.333333333,0.011,0,1,0.017,0,0.156,4,0.733333333,1.266666667,2.333333333,4.333333333,4.333333333,0.008,0.011,0.066666667,0.2,0.2,0.2,0.2,23.01677346,73.71304,0,39.3,84.3,0.467,3,8.7,0.346,36.3,75.5,0.481,16.8,21.6,0.78,12.4,30.1,42.5,26.9,7.6,5.4,13.9,23.3,98.5,35.7,80.2,0.445,4.6,13,0.356,31,67.2,0.462,20,26.6,0.752,11.2,29.8,40.9,21.2,7.2,4.2,15,20.5,96,26.6,50,32,48,34,2.52,0.14,2.67,106.1,103.4,2.7,91.8,0.256,0.104,0.525,0.485,12.9,29.4,0.2,0.474,14,73,0.25
2000,Charlotte Hornets 2000,Charlotte Hornets,21,21 2000,East,East 2000,0.485225306,0.486178862,-0.756,27.9,2500,9,1500,0,0.066666667,1,0,4,0.597560976,0.458333333,0.333333333,7,0.538461538,0,0.034,256,0,8.866666667,0.006,4,3,0.025,0.489,0.12,3,0.466666667,3.066666667,4.8,8.066666667,8.866666667,0.006,0.006,0,0.266666667,0.333333333,0.6,0.6,21.030202,59.336,0,35.8,79.7,0.449,4.1,12.2,0.339,31.7,67.5,0.469,22.7,30,0.758,10.8,32.1,42.9,24.7,8.9,5.9,14.7,20.4,98.4,37.2,83.1,0.448,5,13.2,0.378,32.2,69.8,0.461,16.4,22,0.745,11.8,31.1,42.9,23.2,7.4,5.1,15.8,25.3,95.8,28.7,49,33,49,33,2.67,-0.34,2.33,104.3,101.4,2.9,93.9,0.376,0.153,0.53,0.475,13.7,25.7,0.285,0.478,14.6,73.2,0.198
2000,Philadelphia 76ers 2000,Philadelphia 76ers,2,2 2000,East,East 2000,0.485225306,0.486178862,-0.756,27.9,2500,9,4000,0,0.333333333,1,0,4,0.597560976,0.434782609,0.25,5,0.648648649,91,0.702,219,3,8.533333333,0.271,1,1,0.017,0.459,0.251,1,1.666666667,4.733333333,7.533333333,8.266666667,8.533333333,0.271,0.271,0.2,0.2,0.2,0.2,0.733333333,18.53841821,63.645355,0,36.5,82.6,0.442,2.5,7.8,0.323,34,74.8,0.454,19.2,27.1,0.708,14,30.1,44.1,22.2,9.6,4.7,15.7,23.6,94.8,35,80.4,0.435,5.1,14.3,0.356,29.9,66.1,0.452,18.4,24.4,0.755,13,30.5,43.5,22.3,7.7,6.5,17.6,24.1,93.4,27.1,49,33,45,37,1.34,-0.32,1.02,101.5,100,1.5,92.7,0.329,0.095,0.501,0.457,14.2,31.4,0.233,0.466,16.2,69.9,0.229
2000,Seattle SuperSonics 2000,Seattle SuperSonics,35,35 2000,West,West 2000,0.51112044,0.514808362,0.803571429,27.66428571,7500,14,5000,0,0.133333333,1,0,7,0.548780488,0.347826087,0.366666667,5,0.571428571,44,0.092,400,5,16.2,0.653,10,8,1.228,0.158,0.149,10,0.733333333,3.666666667,8.4,13.26666667,15.26666667,0.514,0.633,0,0.666666667,1.6,2.666666667,2.8,18.148751,76.37616,0,37.9,84.7,0.447,6.7,19.6,0.339,31.2,65.1,0.48,16.6,23.9,0.695,12.7,30.3,43,22.9,8,4.2,14,21.7,99.1,38.2,84.6,0.451,5.4,15.8,0.34,32.8,68.9,0.477,16.4,21.9,0.748,13.2,31.8,45.1,23.6,7.2,5.3,15.3,22.4,98.1,28.5,45,37,44,38,0.95,0.22,1.17,105.6,104.6,1,93.4,0.282,0.232,0.52,0.487,12.9,28.5,0.196,0.483,14,69.6,0.193
